campaign_name,campaign_id,impressions,clicks,spend,date_start,date_stop,age,gender,spend_eur
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,1659,128,16.54,2023-07-27,2025-03-18,65+,female,15.8784
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,132,18,0.87,2023-07-27,2025-03-18,65+,male,0.8351999999999999
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,5,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,46,3,0.429874,2023-07-27,2025-03-18,18-24,female,0.41267903999999994
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,3,0,0,2023-07-27,2025-03-18,18-24,male,0.0
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,2,0,0.019994,2023-07-27,2025-03-18,18-24,unknown,0.01919424
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,263,5,2.389302,2023-07-27,2025-03-18,25-34,female,2.2937299199999996
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,42,3,0.23993,2023-07-27,2025-03-18,25-34,male,0.2303328
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,6,0,0.009997,2023-07-27,2025-03-18,25-34,unknown,0.00959712
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,462,6,3.708917,2023-07-27,2025-03-18,35-44,female,3.56056032
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,25,3,0.199942,2023-07-27,2025-03-18,35-44,male,0.19194432
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,3,0,0.019994,2023-07-27,2025-03-18,35-44,unknown,0.01919424
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,1423,35,16.105296,2023-07-27,2025-03-18,45-54,female,15.461084159999999
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,70,0,0.579831,2023-07-27,2025-03-18,45-54,male,0.55663776
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,17,0,0.099971,2023-07-27,2025-03-18,45-54,unknown,0.09597216
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,3492,134,43.197384,2023-07-27,2025-03-18,55-64,female,41.46948864
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,201,4,1.469571,2023-07-27,2025-03-18,55-64,male,1.4107881599999998
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,20,0,0.149956,2023-07-27,2025-03-18,55-64,unknown,0.14395776
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,6066,303,65.930745,2023-07-27,2025-03-18,65+,female,63.2935152
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,387,11,2.169366,2023-07-27,2025-03-18,65+,male,2.08259136
2 MARCH - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT -  RELAUNCH,120217527760990719,33,2,0.23993,2023-07-27,2025-03-18,65+,unknown,0.2303328
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,37,1,0.28989,2023-07-27,2025-03-18,18-24,female,0.2782944
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,6,1,0.029989,2023-07-27,2025-03-18,18-24,male,0.028789439999999996
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,1,0,0.07997,2023-07-27,2025-03-18,18-24,unknown,0.0767712
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,119,1,1.679361,2023-07-27,2025-03-18,25-34,female,1.61218656
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,39,0,0.199924,2023-07-27,2025-03-18,25-34,male,0.19192704
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,2,0,0.009996,2023-07-27,2025-03-18,25-34,unknown,0.00959616
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,360,14,3.828543,2023-07-27,2025-03-18,35-44,female,3.6754012799999995
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,22,0,0.119954,2023-07-27,2025-03-18,35-44,male,0.11515584
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,4,0,0.009996,2023-07-27,2025-03-18,35-44,unknown,0.00959616
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,844,25,11.27571,2023-07-27,2025-03-18,45-54,female,10.8246816
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,50,3,0.389852,2023-07-27,2025-03-18,45-54,male,0.37425791999999997
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,3,0,0.019992,2023-07-27,2025-03-18,45-54,unknown,0.01919232
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,1933,104,23.151192,2023-07-27,2025-03-18,55-64,female,22.225144320000002
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,91,4,0.609768,2023-07-27,2025-03-18,55-64,male,0.58537728
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,11,0,0.089966,2023-07-27,2025-03-18,55-64,unknown,0.08636736
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,2597,204,35.676426,2023-07-27,2025-03-18,65+,female,34.24936896
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,162,3,1.299506,2023-07-27,2025-03-18,65+,male,1.24752576
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,120217541652500719,11,0,0.089966,2023-07-27,2025-03-18,65+,unknown,0.08636736
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,7,0,0.199914,2023-07-27,2025-03-18,18-24,female,0.19191744
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,1,0,0.06997,2023-07-27,2025-03-18,18-24,male,0.0671712
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,1,0,0.019991,2023-07-27,2025-03-18,18-24,unknown,0.019191359999999998
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,28,0,0.159932,2023-07-27,2025-03-18,25-34,female,0.15353471999999999
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,4,0,0.039983,2023-07-27,2025-03-18,25-34,male,0.038383679999999996
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,151,6,1.419393,2023-07-27,2025-03-18,35-44,female,1.3626172799999998
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,11,0,0.049979,2023-07-27,2025-03-18,35-44,male,0.04797984
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,5,0,0.029987,2023-07-27,2025-03-18,35-44,unknown,0.028787519999999997
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,423,16,5.497649,2023-07-27,2025-03-18,45-54,female,5.27774304
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,18,0,0.13994,2023-07-27,2025-03-18,45-54,male,0.1343424
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,6,0,0.059974,2023-07-27,2025-03-18,45-54,unknown,0.057575039999999994
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,400,9,6.737118,2023-07-27,2025-03-18,55-64,female,6.467633279999999
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,28,2,0.339855,2023-07-27,2025-03-18,55-64,male,0.3262608
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,3,0,0.039983,2023-07-27,2025-03-18,55-64,unknown,0.038383679999999996
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,365,9,7.906618,2023-07-27,2025-03-18,65+,female,7.5903532799999995
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,40,1,0.649722,2023-07-27,2025-03-18,65+,male,0.62373312
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,120217541984610719,6,0,0.019991,2023-07-27,2025-03-18,65+,unknown,0.019191359999999998
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,2,0,0.03,2023-07-27,2025-03-18,18-24,female,0.0288
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,5,0,0.03,2023-07-27,2025-03-18,18-24,male,0.0288
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,1,0,0,2023-07-27,2025-03-18,18-24,unknown,0.0
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,10,0,0.31,2023-07-27,2025-03-18,25-34,female,0.2976
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,20,1,0.34,2023-07-27,2025-03-18,25-34,male,0.3264
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,34,1,0.25,2023-07-27,2025-03-18,35-44,female,0.24
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,36,0,0.21,2023-07-27,2025-03-18,35-44,male,0.20159999999999997
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,2,0,0,2023-07-27,2025-03-18,35-44,unknown,0.0
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,66,2,1.04,2023-07-27,2025-03-18,45-54,female,0.9984
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,60,6,1.68,2023-07-27,2025-03-18,45-54,male,1.6127999999999998
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,5,0,0.05,2023-07-27,2025-03-18,45-54,unknown,0.048
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,142,8,2.78,2023-07-27,2025-03-18,55-64,female,2.6687999999999996
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,176,8,3.67,2023-07-27,2025-03-18,55-64,male,3.5231999999999997
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,242,27,5.86,2023-07-27,2025-03-18,65+,female,5.6256
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,595,59,17.98,2023-07-27,2025-03-18,65+,male,17.2608
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,120217542195000719,4,0,0.05,2023-07-27,2025-03-18,65+,unknown,0.048
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,5,0,0.05,2023-07-27,2025-03-18,18-24,female,0.048
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,24,2,0.33,2023-07-27,2025-03-18,18-24,male,0.3168
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,25,1,0.39,2023-07-27,2025-03-18,25-34,female,0.3744
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,100,1,0.67,2023-07-27,2025-03-18,25-34,male,0.6432
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,6,0,0.04,2023-07-27,2025-03-18,25-34,unknown,0.0384
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,51,1,0.39,2023-07-27,2025-03-18,35-44,female,0.3744
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,72,0,0.47,2023-07-27,2025-03-18,35-44,male,0.45119999999999993
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,1,0,0,2023-07-27,2025-03-18,35-44,unknown,0.0
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,112,4,2.67,2023-07-27,2025-03-18,45-54,female,2.5631999999999997
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,68,0,1.53,2023-07-27,2025-03-18,45-54,male,1.4687999999999999
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,3,1,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,209,9,3.38,2023-07-27,2025-03-18,55-64,female,3.2447999999999997
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,158,1,1.67,2023-07-27,2025-03-18,55-64,male,1.6032
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,5,0,0.06,2023-07-27,2025-03-18,55-64,unknown,0.0576
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,359,23,8.78,2023-07-27,2025-03-18,65+,female,8.428799999999999
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,285,8,3.52,2023-07-27,2025-03-18,65+,male,3.3792
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,120217542457570719,7,0,0.06,2023-07-27,2025-03-18,65+,unknown,0.0576
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,3,0,0.01,2023-07-27,2025-03-18,18-24,female,0.0096
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,14,0,0.05,2023-07-27,2025-03-18,18-24,male,0.048
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,13,0,0.51,2023-07-27,2025-03-18,25-34,female,0.4896
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,31,0,0.25,2023-07-27,2025-03-18,25-34,male,0.24
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,1,0,0.01,2023-07-27,2025-03-18,25-34,unknown,0.0096
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,15,0,0.36,2023-07-27,2025-03-18,35-44,female,0.34559999999999996
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,62,0,0.46,2023-07-27,2025-03-18,35-44,male,0.4416
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,36,0,0.37,2023-07-27,2025-03-18,45-54,female,0.35519999999999996
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,94,0,1.7,2023-07-27,2025-03-18,45-54,male,1.632
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,2,0,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,50,2,0.54,2023-07-27,2025-03-18,55-64,female,0.5184
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,241,6,4.52,2023-07-27,2025-03-18,55-64,male,4.339199999999999
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,5,1,0.16,2023-07-27,2025-03-18,55-64,unknown,0.1536
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,105,4,2.14,2023-07-27,2025-03-18,65+,female,2.0544000000000002
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,487,17,10.49,2023-07-27,2025-03-18,65+,male,10.0704
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,120217543104620719,2,0,0.02,2023-07-27,2025-03-18,65+,unknown,0.0192
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,61,4,0.699388,2023-07-27,2025-03-18,18-24,female,0.67141248
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,20,5,0.379668,2023-07-27,2025-03-18,18-24,male,0.36448128
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,3,0,0.009991,2023-07-27,2025-03-18,18-24,unknown,0.00959136
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,320,16,3.187212,2023-07-27,2025-03-18,25-34,female,3.05972352
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,46,1,0.799301,2023-07-27,2025-03-18,25-34,male,0.7673289600000001
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,7,2,0.119895,2023-07-27,2025-03-18,25-34,unknown,0.1150992
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,854,29,11.899591,2023-07-27,2025-03-18,35-44,female,11.423607359999998
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,46,3,0.569502,2023-07-27,2025-03-18,35-44,male,0.54672192
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,18,3,0.249782,2023-07-27,2025-03-18,35-44,unknown,0.23979071999999998
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,2562,103,39.225689,2023-07-27,2025-03-18,45-54,female,37.65666144
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,107,3,1.059074,2023-07-27,2025-03-18,45-54,male,1.0167110400000001
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,38,2,0.619458,2023-07-27,2025-03-18,45-54,unknown,0.5946796799999999
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,4550,273,81.288897,2023-07-27,2025-03-18,55-64,female,78.03734112000001
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,219,10,2.69764,2023-07-27,2025-03-18,55-64,male,2.5897343999999998
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,27,1,0.359685,2023-07-27,2025-03-18,55-64,unknown,0.3452976
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,5589,412,127.968066,2023-07-27,2025-03-18,65+,female,122.84934335999999
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,375,20,2.847509,2023-07-27,2025-03-18,65+,male,2.73360864
1 MARCH - C29 ADS Collection (February 26) - COLLECTION,120217543254320719,37,2,0.39965,2023-07-27,2025-03-18,65+,unknown,0.383664
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,8,0,0.019998,2023-07-27,2025-03-18,18-24,female,0.01919808
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,65,1,0.549946,2023-07-27,2025-03-18,18-24,male,0.52794816
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,3,0,0.019998,2023-07-27,2025-03-18,18-24,unknown,0.01919808
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,33,4,0.169983,2023-07-27,2025-03-18,25-34,female,0.16318368
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,276,11,1.499852,2023-07-27,2025-03-18,25-34,male,1.43985792
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,11,2,0.069993,2023-07-27,2025-03-18,25-34,unknown,0.06719328
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,71,6,0.689932,2023-07-27,2025-03-18,35-44,female,0.6623347199999999
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,755,32,5.249483,2023-07-27,2025-03-18,35-44,male,5.039503679999999
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,15,0,0.119988,2023-07-27,2025-03-18,35-44,unknown,0.11518848
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,156,17,1.399862,2023-07-27,2025-03-18,45-54,female,1.3438675199999999
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,3036,163,24.807559,2023-07-27,2025-03-18,45-54,male,23.81525664
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,37,3,0.29997,2023-07-27,2025-03-18,45-54,unknown,0.2879712
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,362,21,3.389666,2023-07-27,2025-03-18,55-64,female,3.25407936
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,8219,530,78.112314,2023-07-27,2025-03-18,55-64,male,74.98782143999999
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,46,3,0.459955,2023-07-27,2025-03-18,55-64,unknown,0.44155679999999997
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,260,13,3.439662,2023-07-27,2025-03-18,65+,female,3.3020755200000003
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,7480,605,82.531879,2023-07-27,2025-03-18,65+,male,79.23060384
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217570177040719,47,7,0.419959,2023-07-27,2025-03-18,65+,unknown,0.40316064
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,120217570177050719,25,0,0.069953,2023-07-27,2025-03-18,18-24,female,0.06715488
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,120217570177050719,139,5,0.529641,2023-07-27,2025-03-18,18-24,male,0.50845536
