,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_7,Purple Floral Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_8,Rainbow Ombre Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_9,Multicolor Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_10,Denim Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_11,Star Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_12,Beige Wave and Bird Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_13,Aztec Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION__PRODUCT_14,Vintage Floral Print Denim Flared Pants,https://dd3662-08.myshopify.com/collections/c25-ads-collection-february-20,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.690514285714286,-100.0,0.0,3.690514285714286,412.57142857142856,7.285714285714286,1.7659279778393353,0.0,0.0,0.0,,,,21 FEBRUARY- C25 ADS Collection (February 20) - COLLECTION,14.0
21 FEBRUARY - Casual Single Breasted Lapel Wool Coat - 1.51 - SINGLE PRODUCT,Casual Single Breasted Lapel Wool Coat,https://dd3662-08.myshopify.com/products/821704654386626560,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,44.95,1.0,44.95,17.98,26.970000000000002,-15.538799999999998,-36.55431345980126,1.0574281090033124,0.0,0.0,44.95,1.0,44.95,17.98,26.970000000000002,-15.538799999999998,-36.55431345980126,1.0574281090033124,42.5088,3266.0,151.0,4.623392529087568,0.6622516556291391,100.0,0.0,42.5088,-34.569076751946604,-34.569076751946604,,
21 FEBRUARY - Casual Ergo Sneakers - 1.56 - SINGLE PRODUCT,Casual Ergo Sneakers,https://dd3662-08.myshopify.com/products/8-217047338099671e-17,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-27.4944,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.4944,-100.0,0.0,27.4944,2557.0,83.0,3.245991396167384,0.0,0.0,0.0,,,,,
21 FEBRUARY - Heartbeat Sweater and Pants Set - 1.62 - SINGLE PRODUCT,Heartbeat Sweater and Pants Set,https://dd3662-08.myshopify.com/products/8-217046696916419e-17,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-26.937599999999996,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.937599999999996,-100.0,0.0,26.937599999999996,2050.0,43.0,2.097560975609756,0.0,0.0,0.0,,,,,
21 FEBRUARY - Casual Herringbone Pattern Trousers - 1.48 - SINGLE PRODUCT,Casual Herringbone Pattern Trousers,https://dd3662-08.myshopify.com/products/8-217047002387579e-17,2025-02-21 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-40.809599999999996,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.809599999999996,-100.0,0.0,40.809599999999996,6535.0,111.0,1.6985462892119356,0.0,0.0,0.0,,,,,
24 FEBRUARY - Women's Comfortable Trail and Walking Shoes - 1.48 - SINGLE PRODUCT,Women's Comfortable Trail and Walking Shoes,https://dd3662-08.myshopify.com/products/8-217046491521352e-17,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-33.6096,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.6096,-100.0,0.0,33.6096,3720.0,92.0,2.4731182795698925,0.0,0.0,0.0,,,,,
24 FEBRUARY - Classic Leather Jacket - 1.48 - SINGLE PRODUCT,Classic Leather Jacket,https://dd3662-08.myshopify.com/products/822382575036137472,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,89.9,2.0,44.95,35.96,53.940000000000005,16.720800000000004,44.92519989682746,2.4154199982804574,0.0,0.0,89.9,2.0,44.95,35.96,53.940000000000005,16.720800000000004,44.92519989682746,2.4154199982804574,37.2192,5553.0,114.0,2.0529443544030253,1.7543859649122806,100.0,0.0,18.6096,18.599332591768636,18.599332591768636,,
24 FEBRUARY -Urban Corduroy Shoulder Tote Bag - 1.48 - SINGLE PRODUCT,Urban Corduroy Shoulder Tote Bag,https://dd3662-08.myshopify.com/products/8-2208047102532e-17,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,44.95,1.0,44.95,17.98,26.970000000000002,-6.073199999999996,-18.379575828006963,1.3603404028665507,0.0,0.0,44.95,1.0,44.95,17.98,26.970000000000002,-6.073199999999996,-18.379575828006963,1.3603404028665507,33.0432,4243.0,89.0,2.0975724723073297,1.1235955056179776,100.0,0.0,33.0432,-13.511012235817565,-13.511012235817565,,
25 FEBRUARY - Comfy Turtleneck Hooded Sweater - 1.51 - SINGLE PRODUCT,Comfy Turtleneck Hooded Sweater,https://dd3662-08.myshopify.com/products/8-220804914767462e-17,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-25.699199999999998,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.699199999999998,-100.0,0.0,25.699199999999998,3038.0,55.0,1.8104015799868336,0.0,0.0,0.0,,,,,
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_1,Premium Warm Trench Coat,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_2,Water and Windproof Winter Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_3,Waterproof Windbreaker Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_4,Classic Casual Winter Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_5,Elegant Full Zip Cardigan,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_6,Long Winter Coat,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_7,Stand Collar Quilted Winter Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_8,Classic Men's Trench Coat,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_9,Check-lined Winter Zip-up Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_10,Winter Leather Hooded Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_11,Two-Part Puffer Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_12,Leather Biker Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_13,Men's Luxury Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_14,Classic Fur-lined Leather Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_15,Gentleman Button-down Cardigan,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_16,Elegant Hooded Zip Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_17,Waterproof and Windproof Down Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_18,Classic Warm Quilted Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_19,Winter Leather Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION__PRODUCT_20,Men's Elegant Zip Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-02-25 00:00:00+00:00,2025-03-04 00:00:00+00:00,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.951085714285715,75.66221284575718,2.9277035474292865,0.0,0.0,11.41904761904762,0.19047619047619047,59.95,4.567619047619049,6.851428571428571,2.9510857142857145,75.66221284575717,2.9277035474292865,3.9003428571428564,265.8095238095238,9.619047619047619,3.618774632748119,1.9801980198019802,100.0,0.0,20.476799999999997,25.843536280233533,25.843536280233533,25 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION,21.0
