,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count,Total Refunds,Total Refund Value,Refund Rate,Total Disputes,Dispute Rate,Top Refund Reasons
1 MARCH - Hooded Parka with Circular Quilting - 1.55 - SINGLE PRODUCT,Hooded Parka with Circular Quilting,https://dd3662-08.myshopify.com/products/824294260642676736,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-75.696,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.696,-100.0,0.0,75.696,6292.0,360.0,5.72155117609663,0.0,0.0,0.0,,,,,,,,,,,
1 MARCH - Elegant Long Sleeved Dress - 1.55 - SINGLE PRODUCT,Elegant Long Sleeved Dress,https://dd3662-08.myshopify.com/products/824294253361364992,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-22.444799999999997,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.444799999999997,-100.0,0.0,22.444799999999997,1497.0,43.0,2.8724114896459585,0.0,0.0,0.0,,,,,,,,,,,
1 MARCH - Elegant and Comfortable Turtleneck Sweater - 1.57 - SINGLE PRODUCT,Elegant and Comfortable Turtleneck Sweater,https://dd3662-08.myshopify.com/products/799023666133204992,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-32.9088,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.9088,-100.0,0.0,32.9088,1400.0,112.0,8.0,0.0,0.0,0.0,,,,,,,,,,,
1 MARCH - Vintage Stripe and Letter Printed Button-down Jacket - 1.53 - SINGLE PRODUCT,Vintage Stripe and Letter Printed Button-down Jacket,https://dd3662-08.myshopify.com/products/824294256146382848,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-23.059199999999997,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.059199999999997,-100.0,0.0,23.059199999999997,1490.0,51.0,3.422818791946309,0.0,0.0,0.0,,,,,,,,,,,
1 MARCH - Bi-color Classic Polo shirt - 1.64 - SINGLE PRODUCT,Bi-color Classic Polo Shirt,https://dd3662-08.myshopify.com/products/824294249271918592,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,44.95,1.0,44.95,17.98,26.970000000000002,6.234000000000002,30.063657407407412,2.1677276234567904,0.0,0.0,44.95,1.0,44.95,17.98,26.970000000000002,6.234000000000002,30.063657407407412,2.1677276234567904,20.736,1161.0,30.0,2.5839793281653747,3.3333333333333335,100.0,0.0,20.736,13.868743047830925,13.868743047830925,,,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_1,Herringbone Pattern Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_2,Retro Winter Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_3,Elegant Warm High Neck Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_4,Elegant Refined Cardigan,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_5,Bi-color Turtleneck Knitted Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_6,High-quality Knitted Winter Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_7,Plain Knitted Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_8,Diamond Pattern Knitted High Neck Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_9,Soft and Cozy Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_10,Elegant Winter Wool Jacket,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_11,Elegant Cable-Knit Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_12,Classic Contrast Stitching Turtleneck,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_13,Multi Stripe Winter Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_14,Floral Retro Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_15,Elegant Heart Button Cardigan,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_16,Comfy Cable Knit High Neck Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_17,Stylish Knitted Quarter Zip Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_18,Multiple Buttoned Comfy Cardigan,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_19,Soft Oversized Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
1 MARCH - C29 ADS Collection (February 26) - COLLECTION__PRODUCT_20,Color Block Hooded Sweater,https://dd3662-08.myshopify.com/collections/c29-ads-collection-february-26,2025-03-01 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.9875,0.25,43.95,4.3950000000000005,6.592499999999999,-6.577739999999999,-49.94396457467745,0.8342672570887093,8.49,0.2,19.4775,0.45,43.28333333333333,7.791000000000001,11.686499999999999,-1.4837399999999987,-11.2658539252132,1.47890243457978,13.170239999999998,743.95,44.45,5.974863902143961,0.562429696287964,56.41124374278013,43.58875625721987,52.68095999999999,-59.86566552901023,-7.617712745475543,1 MARCH - C29 ADS Collection (February 26) - COLLECTION,20.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_1,Premium Warm Trench Coat,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_2,Water and Windproof Winter Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_3,Waterproof Windbreaker Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_4,Classic Casual Winter Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_5,Elegant Full Zip Cardigan,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_6,Long Winter Coat,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,11.416666666666666,0.19047619047619047,59.9375,4.566666666666667,6.85,-2.441428571428572,-26.276137761377623,1.228731037310373,2.3785714285714286,0.047619047619047616,13.795238095238094,0.23809523809523808,57.94,5.5180952380952375,8.277142857142858,-1.014285714285715,-10.916359163591641,1.4847273472734726,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.2820874471086037,82.75802554366587,17.24197445633414,48.78000000000001,-21.38477580813348,-7.3524335519502975,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0,,,,,,
